저지방우유,,,0,NNG,*,F,저지방우유,*,*,*,*
전복,,,0,NNG,*,T,전복,*,*,*,*
전통주,,,0,NNG,*,F,전통주,*,*,*,*
절편,,,0,NNG,*,T,절편,*,*,*,*
젓갈,,,0,NNG,*,T,젓갈,*,*,*,*
정과,,,0,NNG,*,F,정과,*,*,*,*
젤리,,,0,NNG,*,F,젤리,*,*,*,*
조개류,,,0,NNG,*,F,조개류,*,*,*,*
조랭이떡,,,0,NNG,*,T,조랭이떡,*,*,*,*
조미료,,,0,NNG,*,F,조미료,*,*,*,*
조청,,,0,NNG,*,T,조청,*,*,*,*
주류,,,0,NNG,*,F,주류,*,*,*,*
주먹밥,,,0,NNG,*,T,주먹밥,*,*,*,*
주스,,,0,NNG,*,F,주스,*,*,*,*
준마이,,,0,NNG,*,F,준마이,*,*,*,*
쥰마이,,,0,NNG,*,F,쥰마이,*,*,*,*
즉석,,,0,NNG,*,T,즉석,*,*,*,*
즉석김밥,,,0,NNG,*,T,즉석김밥,*,*,*,*
즉석도시락,,,0,NNG,*,T,즉석도시락,*,*,*,*
즉석밥,,,0,NNG,*,T,즉석밥,*,*,*,*
즉석볶음밥,,,0,NNG,*,T,즉석볶음밥,*,*,*,*
즉석주먹밥,,,0,NNG,*,T,즉석주먹밥,*,*,*,*
즉석죽,,,0,NNG,*,T,즉석죽,*,*,*,*
즉석컵밥,,,0,NNG,*,T,즉석컵밥,*,*,*,*
증류식,,,0,NNG,*,T,증류식,*,*,*,*
진간장,,,0,NNG,*,T,진간장,*,*,*,*
진미채,,,0,NNG,*,F,진미채,*,*,*,*
진저에일,,,0,NNG,*,T,진저에일,*,*,*,*
짜장라면,,,0,NNG,*,T,짜장라면,*,*,*,*
짬뽕라면,,,0,NNG,*,T,짬뽕라면,*,*,*,*
차돌박이,,,0,NNG,*,F,차돌박이,*,*,*,*
참기름,,,0,NNG,*,T,참기름,*,*,*,*
참치캔,,,0,NNG,*,T,참치캔,*,*,*,*
찹쌀,,,0,NNG,*,T,찹쌀,*,*,*,*
찹쌀가루,,,0,NNG,*,F,찹쌀가루,*,*,*,*
찹쌀떡,,,0,NNG,*,T,찹쌀떡,*,*,*,*
창난젓,,,0,NNG,*,T,창난젓,*,*,*,*
채끝,,,0,NNG,*,T,채끝,*,*,*,*
채소,,,0,NNG,*,F,채소,*,*,*,*
척아이롤,,,0,NNG,*,T,척아이롤,*,*,*,*
청경채,,,0,NNG,*,F,청경채,*,*,*,*
청국장,,,0,NNG,*,T,청국장,*,*,*,*
청양고추,,,0,NNG,*,F,청양고추,*,*,*,*
청주,,,0,NNG,*,F,청주,*,*,*,*
체다,,,0,NNG,*,F,체다,*,*,*,*
체다치즈,,,0,NNG,*,F,체다치즈,*,*,*,*
초고추장,,,0,NNG,*,T,초고추장,*,*,*,*
초콜릿,,,0,NNG,*,T,초콜릿,*,*,*,*
총각김치,,,0,NNG,*,F,총각김치,*,*,*,*
치아바타,,,0,NNG,*,F,치아바타,*,*,*,*
치즈,,,0,NNG,*,F,치즈,*,*,*,*
치즈케이크,,,0,NNG,*,F,치즈케이크,*,*,*,*
치킨,,,0,NNG,*,T,치킨,*,*,*,*
카놀라유,,,0,NNG,*,F,카놀라유,*,*,*,*
카라멜,,,0,NNG,*,T,카라멜,*,*,*,*
카레가루,,,0,NNG,*,F,카레가루,*,*,*,*
카버네,,,0,NNG,*,F,카버네,*,*,*,*
카베르네,,,0,NNG,*,F,카베르네,*,*,*,*
카스텔라,,,0,NNG,*,F,카스텔라,*,*,*,*
칵테일,,,0,NNG,*,T,칵테일,*,*,*,*
캐비아,,,0,NNG,*,F,캐비아,*,*,*,*
캐스크,,,0,NNG,*,F,캐스크,*,*,*,*
캔커피,,,0,NNG,*,F,캔커피,*,*,*,*
커피,,,0,NNG,*,F,커피,*,*,*,*
커피믹스,,,0,NNG,*,F,커피믹스,*,*,*,*
커피캡슐,,,0,NNG,*,T,커피캡슐,*,*,*,*
컵밥,,,0,NNG,*,T,컵밥,*,*,*,*
케이크,,,0,NNG,*,F,케이크,*,*,*,*
케첩,,,0,NNG,*,T,케첩,*,*,*,*
코냑,,,0,NNG,*,T,코냑,*,*,*,*
코코넛,,,0,NNG,*,T,코코넛,*,*,*,*
코코넛오일,,,0,NNG,*,T,코코넛오일,*,*,*,*
콘플레이크,,,0,NNG,*,F,콘플레이크,*,*,*,*
콜드브루,,,0,NNG,*,F,콜드브루,*,*,*,*
콜라,,,0,NNG,*,F,콜라,*,*,*,*
콜리플라워,,,0,NNG,*,F,콜리플라워,*,*,*,*
콩나물,,,0,NNG,*,T,콩나물,*,*,*,*
쿠베,,,0,NNG,*,F,쿠베,*,*,*,*
쿠키,,,0,NNG,*,F,쿠키,*,*,*,*
크래커,,,0,NNG,*,F,크래커,*,*,*,*
크루아상,,,0,NNG,*,T,크루아상,*,*,*,*
크림치즈,,,0,NNG,*,F,크림치즈,*,*,*,*
키위,,,0,NNG,*,F,키위,*,*,*,*
타르트,,,0,NNG,*,F,타르트,*,*,*,*
탁주,,,0,NNG,*,F,탁주,*,*,*,*
탄산수,,,0,NNG,*,F,탄산수,*,*,*,*
탄산음료,,,0,NNG,*,F,탄산음료,*,*,*,*
탕수육,,,0,NNG,*,T,탕수육,*,*,*,*
테네시,,,0,NNG,*,F,테네시,*,*,*,*
테킬라,,,0,NNG,*,F,테킬라,*,*,*,*
템프라니요,,,0,NNG,*,F,템프라니요,*,*,*,*
토마토,,,0,NNG,*,F,토마토,*,*,*,*
토마토페이스트,,,0,NNG,*,F,토마토페이스트,*,*,*,*
토스트,,,0,NNG,*,F,토스트,*,*,*,*
통조림,,,0,NNG,*,T,통조림,*,*,*,*
통후추,,,0,NNG,*,F,통후추,*,*,*,*
튀김,,,0,NNG,*,T,튀김,*,*,*,*
티백,,,0,NNG,*,T,티백,*,*,*,*
파김치,,,0,NNG,*,F,파김치,*,*,*,*
파다노,,,0,NNG,*,F,파다노,*,*,*,*
파마산,,,0,NNG,*,T,파마산,*,*,*,*
파마산치즈,,,0,NNG,*,F,파마산치즈,*,*,*,*
파스타,,,0,NNG,*,F,파스타,*,*,*,*
파스타면,,,0,NNG,*,T,파스타면,*,*,*,*
파스타소스,,,0,NNG,*,F,파스타소스,*,*,*,*
파슬리,,,0,NNG,*,F,파슬리,*,*,*,*
파우더,,,0,NNG,*,F,파우더,*,*,*,*
파이,,,0,NNG,*,F,파이,*,*,*,*
파이류,,,0,NNG,*,F,파이류,*,*,*,*
파인애플,,,0,NNG,*,T,파인애플,*,*,*,*
파파야,,,0,NNG,*,F,파파야,*,*,*,*
파프리카,,,0,NNG,*,F,파프리카,*,*,*,*
파프리카파우더,,,0,NNG,*,F,파프리카파우더,*,*,*,*
팝콘,,,0,NNG,*,T,팝콘,*,*,*,*
패티,,,0,NNG,*,F,패티,*,*,*,*
팽이버섯,,,0,NNG,*,T,팽이버섯,*,*,*,*
페스토,,,0,NNG,*,F,페스토,*,*,*,*
페이스트,,,0,NNG,*,F,페이스트,*,*,*,*
페일에일,,,0,NNG,*,T,페일에일,*,*,*,*
페타,,,0,NNG,*,F,페타,*,*,*,*
페타치즈,,,0,NNG,*,F,페타치즈,*,*,*,*
포기김치,,,0,NNG,*,F,포기김치,*,*,*,*
포도,,,0,NNG,*,F,포도,*,*,*,*
포도씨유,,,0,NNG,*,F,포도씨유,*,*,*,*
포도주스,,,0,NNG,*,F,포도주스,*,*,*,*
포두부,,,0,NNG,*,F,포두부,*,*,*,*
포케,,,0,NNG,*,F,포케,*,*,*,*
표고버섯,,,0,NNG,*,T,표고버섯,*,*,*,*
푸딩,,,0,NNG,*,T,푸딩,*,*,*,*
프렌치랙,,,0,NNG,*,T,프렌치랙,*,*,*,*
피노,,,0,NNG,*,F,피노,*,*,*,*
피노누아,,,0,NNG,*,F,피노누아,*,*,*,*
피쉬볼,,,0,NNG,*,T,피쉬볼,*,*,*,*
피스타치오,,,0,NNG,*,F,피스타치오,*,*,*,*
피자,,,0,NNG,*,F,피자,*,*,*,*
피클,,,0,NNG,*,T,피클,*,*,*,*
피트,,,0,NNG,*,F,피트,*,*,*,*
필스너,,,0,NNG,*,F,필스너,*,*,*,*
하이랜드,,,0,NNG,*,F,하이랜드,*,*,*,*
하이볼,,,0,NNG,*,T,하이볼,*,*,*,*
한치,,,0,NNG,*,F,한치,*,*,*,*
핫도그,,,0,NNG,*,F,핫도그,*,*,*,*
핫바,,,0,NNG,*,F,핫바,*,*,*,*
항정살,,,0,NNG,*,T,항정살,*,*,*,*
해바라기씨,,,0,NNG,*,F,해바라기씨,*,*,*,*
해삼,,,0,NNG,*,T,해삼,*,*,*,*
허브차,,,0,NNG,*,F,허브차,*,*,*,*
현미,,,0,NNG,*,F,현미,*,*,*,*
현미유,,,0,NNG,*,F,현미유,*,*,*,*
호두,,,0,NNG,*,F,호두,*,*,*,*
호밀빵,,,0,NNG,*,T,호밀빵,*,*,*,*
호빵,,,0,NNG,*,T,호빵,*,*,*,*
혼조조,,,0,NNG,*,F,혼조조,*,*,*,*
혼죠조,,,0,NNG,*,F,혼죠조,*,*,*,*
혼합과채주스,,,0,NNG,*,F,혼합과채주스,*,*,*,*
홍두깨살,,,0,NNG,*,T,홍두깨살,*,*,*,*
홍어,,,0,NNG,*,F,홍어,*,*,*,*
홍어회,,,0,NNG,*,F,홍어회,*,*,*,*
홍차,,,0,NNG,*,F,홍차,*,*,*,*
홍합,,,0,NNG,*,T,홍합,*,*,*,*
화이트,,,0,NNG,*,F,화이트,*,*,*,*
화이트와인,,,0,NNG,*,T,화이트와인,*,*,*,*
황태,,,0,NNG,*,F,황태,*,*,*,*
회묶음,,,0,NNG,*,T,회묶음,*,*,*,*
후리카케,,,0,NNG,*,F,후리카케,*,*,*,*
후무스,,,0,NNG,*,F,후무스,*,*,*,*
후추,,,0,NNG,*,F,후추,*,*,*,*
훈제연어,,,0,NNG,*,F,훈제연어,*,*,*,*
훈제오리,,,0,NNG,*,F,훈제오리,*,*,*,*
휘낭시에,,,0,NNG,*,F,휘낭시에,*,*,*,*
흑설탕,,,0,NNG,*,T,흑설탕,*,*,*,*
